,value,percentage,datetime,type,cod_ccaa,ccaa
2195,15352.383,0.1184445349352243,2019,Hidráulica,20,La Rioja
2196,15571.498,0.1501340137751144,2019,Hidráulica,20,La Rioja
2197,16386.249,0.1112411038933421,2019,Hidráulica,20,La Rioja
2198,10306.085,0.1165622033942778,2019,Hidráulica,20,La Rioja
2199,13356.338,0.1622033969894713,2019,Hidráulica,20,La Rioja
2200,13845.794,0.21527242683159,2019,Hidráulica,20,La Rioja
2201,8761.225,0.0932266874091871,2019,Hidráulica,20,La Rioja
2202,6984.066,0.1024348327236948,2019,Hidráulica,20,La Rioja
2203,10643.731,0.0904599444350791,2019,Hidráulica,20,La Rioja
2204,16996.922,0.1602690299201219,2019,Hidráulica,20,La Rioja
2205,167080.341,0.9201085851473786,2018,Eólica,20,La Rioja
2206,63736.114,0.6983315301315338,2019,Eólica,20,La Rioja
2207,98768.905,0.7620078927672891,2019,Eólica,20,La Rioja
2208,75032.368,0.7234313982438594,2019,Eólica,20,La Rioja
2209,115167.173,0.7818338081397097,2019,Eólica,20,La Rioja
2210,62134.196,0.7027400600608208,2019,Eólica,20,La Rioja
2211,52807.43,0.6413093568224854,2019,Eólica,20,La Rioja
2212,34514.628,0.5366285047104954,2019,Eólica,20,La Rioja
2213,71583.71,0.7617099384800535,2019,Eólica,20,La Rioja
2214,50447.606,0.7399116906857505,2019,Eólica,20,La Rioja
2215,100897.291,0.8575154086015524,2019,Eólica,20,La Rioja
2216,82976.293,0.7824081316298215,2019,Eólica,20,La Rioja
2217,5848.36,0.0322068186647555,2018,Solar fotovoltaica,20,La Rioja
2218,10222.013,0.1119985755534834,2019,Solar fotovoltaica,20,La Rioja
2219,14660.418,0.1131059843912174,2019,Solar fotovoltaica,20,La Rioja
2220,12413.572,0.1196865831178461,2019,Solar fotovoltaica,20,La Rioja
2221,15144.664,0.1028123728288126,2019,Solar fotovoltaica,20,La Rioja
2222,15976.569,0.180695587637858,2019,Solar fotovoltaica,20,La Rioja
2223,15910.401,0.1932207083756552,2019,Solar fotovoltaica,20,La Rioja
2224,15599.067,0.2425320649287842,2019,Solar fotovoltaica,20,La Rioja
2225,13201.877,0.1404789011004212,2019,Solar fotovoltaica,20,La Rioja
2226,10043.998,0.1473146523825986,2019,Solar fotovoltaica,20,La Rioja
2227,5253.618,0.0446499439306697,2019,Solar fotovoltaica,20,La Rioja
2228,5280.323,0.0497897351576307,2019,Solar fotovoltaica,20,La Rioja
2229,653.245,0.0035974090614562,2018,Otras renovables,20,La Rioja
2230,588.439,0.00644729465714,2019,Otras renovables,20,La Rioja
2231,834.937,0.0064415879062691,2019,Otras renovables,20,La Rioja
2232,699.885,0.0067480048631798,2019,Otras renovables,20,La Rioja
2233,605.819,0.0041127151381356,2019,Otras renovables,20,La Rioja
2234,0.19,2.1489070432577247e-06,2019,Otras renovables,20,La Rioja
2235,268.977,0.0032665378123881,2019,Otras renovables,20,La Rioja
2236,358.056,0.0055670035291303,2019,Otras renovables,20,La Rioja
2237,430.838,0.004584473010338,2019,Otras renovables,20,La Rioja
2238,704.907,0.0103388242079558,2019,Otras renovables,20,La Rioja
2239,867.725,0.0073747030326986,2019,Otras renovables,20,La Rioja
2240,798.904,0.0075331032924258,2019,Otras renovables,20,La Rioja
2241,17105.815,0.1859709705807724,2019,Hidráulica,20,La Rioja
2242,13882.706,0.2046651823863681,2020,Hidráulica,20,La Rioja
2243,17098.413,0.1475976804710326,2020,Hidráulica,20,La Rioja
2244,17539.641,0.2008863967267079,2020,Hidráulica,20,La Rioja
2245,14973.754,0.1632182813756957,2020,Hidráulica,20,La Rioja
2246,10002.007,0.150607612903832,2020,Hidráulica,20,La Rioja
2247,10431.662,0.1181085578717851,2020,Hidráulica,20,La Rioja
2248,10207.538,0.1196219737042407,2020,Hidráulica,20,La Rioja
2249,6860.884,0.0771511902934177,2020,Hidráulica,20,La Rioja
2250,6778.669,0.0652123314834535,2020,Hidráulica,20,La Rioja
2251,5013.458,0.0702252197062063,2020,Hidráulica,20,La Rioja
2252,9688.281,0.0796974798393764,2020,Hidráulica,20,La Rioja
2253,68197.721,0.7414318678044118,2019,Eólica,20,La Rioja
2254,42804.9,0.631049354897399,2020,Eólica,20,La Rioja
2255,86194.651,0.7440532964439548,2020,Eólica,20,La Rioja
2256,57895.189,0.663089735190232,2020,Eólica,20,La Rioja
2257,59201.757,0.6453164004137881,2020,Eólica,20,La Rioja
2258,40136.793,0.6043693614036897,2020,Eólica,20,La Rioja
2259,58869.573,0.6665285329948168,2020,Eólica,20,La Rioja
2260,57839.586,0.6778211783836777,2020,Eólica,20,La Rioja
2261,66897.092,0.7522631595240897,2020,Eólica,20,La Rioja
2262,85786.61,0.8252866231057678,2020,Eólica,20,La Rioja
2263,59266.503,0.830166163632674,2020,Eólica,20,La Rioja
2264,107535.594,0.8846064471943336,2020,Eólica,20,La Rioja
2265,6043.202,0.0657004732809085,2019,Solar fotovoltaica,20,La Rioja
2266,10346.725,0.152536138071828,2020,Solar fotovoltaica,20,La Rioja
2267,11976.377,0.1033830137128296,2020,Solar fotovoltaica,20,La Rioja
2268,11432.086,0.1309348671167125,2020,Solar fotovoltaica,20,La Rioja
2269,17245.595,0.1879820102027381,2020,Solar fotovoltaica,20,La Rioja
2270,15606.519,0.2349988929550139,2020,Solar fotovoltaica,20,La Rioja
2271,18391.384,0.2082295075805008,2020,Solar fotovoltaica,20,La Rioja
2272,16649.497,0.1951151876508159,2020,Solar fotovoltaica,20,La Rioja
2273,14600.775,0.1641868847303607,2020,Solar fotovoltaica,20,La Rioja
2274,10674.666,0.1026927052592701,2020,Solar fotovoltaica,20,La Rioja
2275,6452.337,0.0903800896394234,2020,Solar fotovoltaica,20,La Rioja
2276,3536.516,0.0290919939885756,2020,Solar fotovoltaica,20,La Rioja
2277,634.365,0.006896688333907,2019,Otras renovables,20,La Rioja
2278,796.972,0.0117493246444049,2020,Otras renovables,20,La Rioja
2279,575.286,0.0049660093721831,2020,Otras renovables,20,La Rioja
2280,444.327,0.0050890009663474,2020,Otras renovables,20,La Rioja
2281,319.561,0.003483308007778,2020,Otras renovables,20,La Rioja
2282,665.713,0.0100241327374644,2020,Otras renovables,20,La Rioja
2283,630.041,0.007133401552897,2020,Otras renovables,20,La Rioja
2284,635.009,0.0074416602612653,2020,Otras renovables,20,La Rioja
2285,569.028,0.0063987654521316,2020,Otras renovables,20,La Rioja
2286,707.711,0.0068083401515085,2020,Otras renovables,20,La Rioja
2287,658.835,0.009228527021696,2020,Otras renovables,20,La Rioja
2288,802.813,0.0066040789777143,2020,Otras renovables,20,La Rioja
2289,15402.108,0.1042379755922421,2020,Hidráulica,20,La Rioja
2290,20891.095,0.1911630459273008,2021,Hidráulica,20,La Rioja
2291,17755.933,0.1289102793122252,2021,Hidráulica,20,La Rioja
2292,12484.9,0.1194756724338008,2021,Hidráulica,20,La Rioja
2293,12626.526,0.1823877063384425,2021,Hidráulica,20,La Rioja
2294,10694.393,0.1592942057350122,2021,Hidráulica,20,La Rioja
2295,12821.849,0.1465480135726866,2021,Hidráulica,20,La Rioja
2296,14016.445,0.1688789720088858,2021,Hidráulica,20,La Rioja
2297,6190.632,0.1055501791271362,2021,Hidráulica,20,La Rioja
2298,2813.361,0.0387712777114293,2021,Hidráulica,20,La Rioja
2299,5796.517,0.0359998365867467,2021,Hidráulica,20,La Rioja
2300,9853.422,0.0979188139628772,2021,Hidráulica,20,La Rioja
2301,126564.559,0.8565602456420176,2020,Eólica,20,La Rioja
2302,80023.713,0.7322534660577698,2021,Eólica,20,La Rioja
2303,106078.27,0.7701414177817432,2021,Eólica,20,La Rioja
2304,78024.301,0.7466624344730259,2021,Eólica,20,La Rioja
2305,39047.666,0.564035922438966,2021,Eólica,20,La Rioja
2306,38798.185,0.5779033988684599,2021,Eólica,20,La Rioja
2307,55639.61,0.635935918560497,2021,Eólica,20,La Rioja
2308,49533.029,0.596805182627002,2021,Eólica,20,La Rioja
2309,39129.84,0.6671631622128698,2021,Eólica,20,La Rioja
2310,56766.639,0.7823081095577334,2021,Eólica,20,La Rioja
2311,147507.567,0.916110192950112,2021,Eólica,20,La Rioja
2312,85890.104,0.8535366814522083,2021,Eólica,20,La Rioja
2313,5153.449,0.0348773746475394,2020,Solar fotovoltaica,20,La Rioja
2314,7717.789,0.0706212887866441,2021,Solar fotovoltaica,20,La Rioja
2315,13143.273,0.0954217947041604,2021,Solar fotovoltaica,20,La Rioja
2316,13292.921,0.1272081214174236,2021,Solar fotovoltaica,20,La Rioja
2317,16882.492,0.2438643054437226,2021,Solar fotovoltaica,20,La Rioja
2318,16963.17,0.2526683554548619,2021,Solar fotovoltaica,20,La Rioja
2319,18335.209,0.2095632585744884,2021,Solar fotovoltaica,20,La Rioja
2320,18802.174,0.2265404542059131,2021,Solar fotovoltaica,20,La Rioja
2321,12635.07,0.2154277465990396,2021,Solar fotovoltaica,20,La Rioja
2322,12394.702,0.1708129292303434,2021,Solar fotovoltaica,20,La Rioja
2323,7276.071,0.0451887516233571,2021,Solar fotovoltaica,20,La Rioja
2324,4184.007,0.0415787533561818,2021,Solar fotovoltaica,20,La Rioja
2325,638.97,0.0043244041182008,2020,Otras renovables,20,La Rioja
2326,651.574,0.0059621992282853,2021,Otras renovables,20,La Rioja
2327,761.214,0.0055265082018712,2021,Otras renovables,20,La Rioja
2328,695.302,0.0066537716757496,2021,Otras renovables,20,La Rioja
2329,672.357,0.0097120657788687,2021,Otras renovables,20,La Rioja
2330,680.36,0.0101340399416659,2021,Otras renovables,20,La Rioja
2331,695.811,0.0079528092923278,2021,Otras renovables,20,La Rioja
2332,645.334,0.0077753911581989,2021,Otras renovables,20,La Rioja
2333,695.538,0.0118589120609543,2021,Otras renovables,20,La Rioja
2334,588.318,0.0081076835004937,2021,Otras renovables,20,La Rioja
2335,434.937,0.0027012188397842,2021,Otras renovables,20,La Rioja
2336,700.953,0.0069657512287325,2021,Otras renovables,20,La Rioja
2337,5.053,0.0091130921571138,2018,Solar fotovoltaica,8745,Melilla
2338,5.526,0.0111586093537658,2019,Solar fotovoltaica,8745,Melilla
2339,6.561,0.0120386425563537,2019,Solar fotovoltaica,8745,Melilla
2340,7.925,0.0169252438142772,2019,Solar fotovoltaica,8745,Melilla
2341,8.683,0.0162444202483714,2019,Solar fotovoltaica,8745,Melilla
2342,8.663,0.0187408802351101,2019,Solar fotovoltaica,8745,Melilla
2343,8.167,0.0188056663381566,2019,Solar fotovoltaica,8745,Melilla
2344,8.012,0.0199980531101565,2019,Solar fotovoltaica,8745,Melilla
2345,6.704,0.0178086631283105,2019,Solar fotovoltaica,8745,Melilla
2346,6.582,0.0206698708839651,2019,Solar fotovoltaica,8745,Melilla
2347,4.882,0.01042848201717,2019,Solar fotovoltaica,8745,Melilla
2348,3.615,0.008612823219123,2019,Solar fotovoltaica,8745,Melilla
2349,549.424,0.990886907842886,2018,Residuos renovables,8745,Melilla
2350,489.697,0.988841390646234,2019,Residuos renovables,8745,Melilla
2351,538.434,0.9879613574436462,2019,Residuos renovables,8745,Melilla
2352,460.3105,0.9830747561857228,2019,Residuos renovables,8745,Melilla
2353,525.839,0.9837555797516284,2019,Residuos renovables,8745,Melilla
2354,453.5885,0.98125911976489,2019,Residuos renovables,8745,Melilla
2355,426.117,0.9811943336618436,2019,Residuos renovables,8745,Melilla
2356,392.627,0.9800019468898434,2019,Residuos renovables,8745,Melilla
2357,369.742,0.9821913368716894,2019,Residuos renovables,8745,Melilla
2358,311.8525,0.9793301291160348,2019,Residuos renovables,8745,Melilla
2359,463.259,0.98957151798283,2019,Residuos renovables,8745,Melilla
2360,416.108,0.9913871767808768,2019,Residuos renovables,8745,Melilla
2361,4.709,0.0431270549231149,2019,Solar fotovoltaica,8745,Melilla
2362,5.41,0.0135336784713197,2020,Solar fotovoltaica,8745,Melilla
2363,6.338,0.0115007707403553,2020,Solar fotovoltaica,8745,Melilla
2364,5.699,0.0116872117417616,2020,Solar fotovoltaica,8745,Melilla
2365,8.014,0.0159601692805576,2020,Solar fotovoltaica,8745,Melilla
2366,8.75,0.0159690037075464,2020,Solar fotovoltaica,8745,Melilla
2367,7.909,0.0143702543547739,2020,Solar fotovoltaica,8745,Melilla
2368,8.19,0.015613978228128,2020,Solar fotovoltaica,8745,Melilla
2369,6.833,0.0131456302274465,2020,Solar fotovoltaica,8745,Melilla
2370,6.295,0.0108079894993385,2020,Solar fotovoltaica,8745,Melilla
2371,4.727,0.0090224731539909,2020,Solar fotovoltaica,8745,Melilla
2372,3.833,0.0126293661593613,2020,Solar fotovoltaica,8745,Melilla
2373,104.48,0.956872945076885,2019,Residuos renovables,8745,Melilla
2374,394.3335,0.9864663215286802,2020,Residuos renovables,8745,Melilla
2375,544.7555,0.9884992292596448,2020,Residuos renovables,8745,Melilla
2376,481.928,0.9883127882582384,2020,Residuos renovables,8745,Melilla
2377,494.111,0.9840398307194425,2020,Residuos renovables,8745,Melilla
2378,539.1865,0.9840309962924536,2020,Residuos renovables,8745,Melilla
2379,542.464,0.985629745645226,2020,Residuos renovables,8745,Melilla
2380,516.34,0.9843860217718718,2020,Residuos renovables,8745,Melilla
2381,512.9595,0.9868543697725536,2020,Residuos renovables,8745,Melilla
2382,576.1445,0.9891920105006616,2020,Residuos renovables,8745,Melilla
2383,519.187,0.9909775268460091,2020,Residuos renovables,8745,Melilla
2384,299.666,0.9873706338406386,2020,Residuos renovables,8745,Melilla
2385,4.598,0.0071473594952391,2020,Solar fotovoltaica,8745,Melilla
2386,4.886,0.0084419825354974,2021,Solar fotovoltaica,8745,Melilla
2387,5.995,0.0109382939728084,2021,Solar fotovoltaica,8745,Melilla
2388,6.145,0.0122467444984315,2021,Solar fotovoltaica,8745,Melilla
2389,7.292,0.0128089149485939,2021,Solar fotovoltaica,8745,Melilla
2390,7.16,0.014436095076606,2021,Solar fotovoltaica,8745,Melilla
2391,6.727,0.0138310482051197,2021,Solar fotovoltaica,8745,Melilla
2392,6.098,0.012981386888118,2021,Solar fotovoltaica,8745,Melilla
2393,6.029,0.011600901287471,2021,Solar fotovoltaica,8745,Melilla
2394,2.005,0.0041580127809639,2021,Solar fotovoltaica,8745,Melilla
2395,3.66,1.0,2021,Solar fotovoltaica,8745,Melilla
2396,638.7165,0.992852640504761,2020,Residuos renovables,8745,Melilla
2397,573.888,0.9915580174645026,2021,Residuos renovables,8745,Melilla
2398,542.0795,0.9890617060271916,2021,Residuos renovables,8745,Melilla
2399,495.621,0.9877532555015685,2021,Residuos renovables,8745,Melilla
2400,561.999,0.987191085051406,2021,Residuos renovables,8745,Melilla
2401,488.819,0.985563904923394,2021,Residuos renovables,8745,Melilla
2402,373.528,1.0,2021,Residuos renovables,8745,Melilla
2403,479.6425,0.9861689517948804,2021,Residuos renovables,8745,Melilla
2404,463.6515,0.987018613111882,2021,Residuos renovables,8745,Melilla
2405,513.672,0.988399098712529,2021,Residuos renovables,8745,Melilla
2406,480.1965,0.995841987219036,2021,Residuos renovables,8745,Melilla
2407,536.5155,1.0,2021,Residuos renovables,8745,Melilla
2408,40370.228,0.3806531045392598,2018,Hidráulica,10,País Vasco
2409,57339.018,0.4947221863236679,2019,Hidráulica,10,País Vasco
2410,26311.523,0.2703270140816708,2019,Hidráulica,10,País Vasco
2411,25020.153,0.2848002003924823,2019,Hidráulica,10,País Vasco
2412,22958.569,0.3630339809047246,2019,Hidráulica,10,País Vasco
2413,16793.131,0.2407146703037094,2019,Hidráulica,10,País Vasco
2414,20218.794,0.2602015683780693,2019,Hidráulica,10,País Vasco
2415,20288.618,0.2664028507913341,2019,Hidráulica,10,País Vasco
2416,15939.702,0.2082826163085462,2019,Hidráulica,10,País Vasco
2417,16986.119,0.2013417414000602,2019,Hidráulica,10,País Vasco
2418,56089.018,0.4370223366541106,2019,Hidráulica,10,País Vasco
2419,69993.766,0.5239725975354251,2019,Hidráulica,10,País Vasco
2420,30718.166,0.2896432800342949,2018,Eólica,10,País Vasco
2421,27230.081,0.2349416797840969,2019,Eólica,10,País Vasco
2422,33080.164,0.3398686560048986,2019,Eólica,10,País Vasco
2423,26674.263,0.3036286567760707,2019,Eólica,10,País Vasco
2424,30499.286,0.48227209680759,2019,Eólica,10,País Vasco
2425,20466.583,0.2933703535742384,2019,Eólica,10,País Vasco
2426,19376.402,0.2493605795639423,2019,Eólica,10,País Vasco
2427,17051.332,0.2238951640072034,2019,Eólica,10,País Vasco
2428,24578.96,0.3211710040089273,2019,Eólica,10,País Vasco
2429,30217.147,0.358173223508066,2019,Eólica,10,País Vasco
2430,39391.644,0.3069233322203444,2019,Eólica,10,País Vasco
2431,29859.569,0.2235284200912729,2019,Eólica,10,País Vasco
2432,993.825,0.0093708306928246,2018,Solar fotovoltaica,10,País Vasco
2433,2244.204,0.0193630366923326,2019,Solar fotovoltaica,10,País Vasco
2434,3155.05,0.032415274698404,2019,Solar fotovoltaica,10,País Vasco
2435,2821.665,0.0321185389010392,2019,Solar fotovoltaica,10,País Vasco
2436,3390.224,0.0536081545360575,2019,Solar fotovoltaica,10,País Vasco
2437,3751.839,0.0537792915399516,2019,Solar fotovoltaica,10,País Vasco
2438,3531.39,0.0454464898625818,2019,Solar fotovoltaica,10,País Vasco
2439,3485.365,0.0457651266364391,2019,Solar fotovoltaica,10,País Vasco
2440,2935.885,0.0383629385907601,2019,Solar fotovoltaica,10,País Vasco
2441,2097.968,0.0248678659628842,2019,Solar fotovoltaica,10,País Vasco
2442,1180.107,0.0091949036911623,2019,Solar fotovoltaica,10,País Vasco
2443,1090.981,0.0081670723137228,2019,Solar fotovoltaica,10,País Vasco
2444,4074.71,0.0384206651395966,2018,Otras renovables,10,País Vasco
2445,1488.559,0.0128433166217072,2019,Otras renovables,10,País Vasco
2446,4258.079,0.0437478963796153,2019,Otras renovables,10,País Vasco
2447,4904.86,0.0558311977907197,2019,Otras renovables,10,País Vasco
2448,5228.649,0.0826783786578121,2019,Otras renovables,10,País Vasco
2449,3355.166,0.0480933351561549,2019,Otras renovables,10,País Vasco
2450,4877.801,0.0627738464735391,2019,Otras renovables,10,País Vasco
2451,4896.224,0.064290629934131,2019,Otras renovables,10,País Vasco
2452,4724.818,0.0617387611526058,2019,Otras renovables,10,País Vasco
2453,5349.227,0.0634060481575703,2019,Otras renovables,10,País Vasco
2454,5365.275,0.0418039948086073,2019,Otras renovables,10,País Vasco
2455,5140.901,0.038484730920786,2019,Otras renovables,10,País Vasco
2456,29898.2365,0.2819121195940239,2018,Residuos renovables,10,País Vasco
2457,27599.5865,0.2381297805781953,2019,Residuos renovables,10,País Vasco
2458,30527.384,0.313641158835411,2019,Residuos renovables,10,País Vasco
2459,28430.658,0.3236214061396879,2019,Residuos renovables,10,País Vasco
2460,1164.0985,0.0184073890938158,2019,Residuos renovables,10,País Vasco
2461,25396.9185,0.3640423494259456,2019,Residuos renovables,10,País Vasco
2462,29699.964,0.3822175157218674,2019,Residuos renovables,10,País Vasco
2463,30436.122,0.3996462286308924,2019,Residuos renovables,10,País Vasco
2464,28349.835,0.3704446799391604,2019,Residuos renovables,10,País Vasco
2465,29714.1565,0.352211120971419,2019,Residuos renovables,10,País Vasco
2466,26317.5515,0.2050554326257752,2019,Residuos renovables,10,País Vasco
2467,27497.658,0.205847179138793,2019,Residuos renovables,10,País Vasco
2468,28102.136,0.3254401150353787,2019,Hidráulica,10,País Vasco
2469,20626.718,0.2689645413383171,2020,Hidráulica,10,País Vasco
2470,43269.083,0.4369823440192323,2020,Hidráulica,10,País Vasco
2471,31553.459,0.4558358242885003,2020,Hidráulica,10,País Vasco
2472,32859.594,0.487556986894422,2020,Hidráulica,10,País Vasco
2473,19766.564,0.4262108070444171,2020,Hidráulica,10,País Vasco
2474,20146.987,0.3546051471251051,2020,Hidráulica,10,País Vasco
2475,19579.44,0.2373178380473239,2020,Hidráulica,10,País Vasco
2476,18843.992,0.2300294828244356,2020,Hidráulica,10,País Vasco
2477,27763.924,0.2797897854298515,2020,Hidráulica,10,País Vasco
2478,18616.329,0.2057476404563401,2020,Hidráulica,10,País Vasco
2479,70146.415,0.4870015912713746,2020,Hidráulica,10,País Vasco
2480,35451.032,0.4105448757419326,2019,Eólica,10,País Vasco
2481,29821.636,0.3888627676345915,2020,Eólica,10,País Vasco
2482,30042.367,0.3034033319251539,2020,Eólica,10,País Vasco
2483,27739.68,0.4007402135626153,2020,Eólica,10,País Vasco
2484,21614.26,0.3207033988171804,2020,Eólica,10,País Vasco
2485,14659.028,0.3160810424293624,2020,Eólica,10,País Vasco
2486,20468.598,0.3602657908715895,2020,Eólica,10,País Vasco
2487,20299.905,0.2460504267316155,2020,Eólica,10,País Vasco
2488,22061.707,0.2693082788102559,2020,Eólica,10,País Vasco
2489,31576.023,0.3182060540108832,2020,Eólica,10,País Vasco
2490,34348.888,0.3796238591560718,2020,Eólica,10,País Vasco
2491,38869.969,0.2698603593023108,2020,Eólica,10,País Vasco
2492,1749.26,0.0202575126540838,2019,Solar fotovoltaica,10,País Vasco
2493,3238.95,0.0422346735514463,2020,Solar fotovoltaica,10,País Vasco
2494,4201.527,0.0424319858343217,2020,Solar fotovoltaica,10,País Vasco
2495,4889.968,0.0706427334646381,2020,Solar fotovoltaica,10,País Vasco
2496,8248.578,0.1223889691346648,2020,Solar fotovoltaica,10,País Vasco
2497,7529.327,0.1623489311127275,2020,Solar fotovoltaica,10,País Vasco
2498,8825.827,0.155342517560354,2020,Solar fotovoltaica,10,País Vasco
2499,7543.771,0.0914362936041122,2020,Solar fotovoltaica,10,País Vasco
2500,6519.957,0.0795894169742567,2020,Solar fotovoltaica,10,País Vasco
2501,3856.352,0.038862226341708,2020,Solar fotovoltaica,10,País Vasco
2502,3180.89,0.0351551915552828,2020,Solar fotovoltaica,10,País Vasco
2503,1792.349,0.0124436411342426,2020,Solar fotovoltaica,10,País Vasco
2504,5307.337,0.0614622448561035,2019,Otras renovables,10,País Vasco
2505,4788.501,0.0624402280170346,2020,Otras renovables,10,País Vasco
2506,4551.965,0.0459711229746538,2020,Otras renovables,10,País Vasco
2507,5037.997,0.0727812286842463,2020,Otras renovables,10,País Vasco
2508,4673.985,0.0693506451537327,2020,Otras renovables,10,País Vasco
2509,4422.516,0.0953592194134927,2020,Otras renovables,10,País Vasco
2510,4727.145,0.083202016669128,2020,Otras renovables,10,País Vasco
2511,4433.635,0.0537390585681177,2020,Otras renovables,10,País Vasco
2512,4045.68,0.0493858030757581,2020,Otras renovables,10,País Vasco
2513,4538.752,0.0457390838629046,2020,Otras renovables,10,País Vasco
2514,4563.516,0.050435972053607,2020,Otras renovables,10,País Vasco
2515,4706.341,0.0326744503773387,2020,Otras renovables,10,País Vasco
2516,15741.409,0.1822952517125013,2019,Residuos renovables,10,País Vasco
2517,18213.553,0.2374977894586104,2020,Residuos renovables,10,País Vasco
2518,16952.9785,0.1712112152466381,2020,Residuos renovables,10,País Vasco
2519,2646.7125,0.0465845277738232,2020,Residuos renovables,10,País Vasco
2520,30646.276,0.3714563830488304,2020,Residuos renovables,10,País Vasco
2521,30448.563,0.3716870183152936,2020,Residuos renovables,10,País Vasco
2522,31496.32,0.3174028503546524,2020,Residuos renovables,10,País Vasco
2523,29771.75,0.329037336778698,2020,Residuos renovables,10,País Vasco
2524,28522.2685,0.1980199579147331,2020,Residuos renovables,10,País Vasco
2525,65721.585,0.5865866470626021,2020,Hidráulica,10,País Vasco
2526,54404.335,0.4619595499690528,2021,Hidráulica,10,País Vasco
2527,36363.33,0.328955281593587,2021,Hidráulica,10,País Vasco
2528,19311.79,0.2065208126440662,2021,Hidráulica,10,País Vasco
2529,17872.808,0.2461541597442382,2021,Hidráulica,10,País Vasco
2530,20553.137,0.2513090254210963,2021,Hidráulica,10,País Vasco
2531,21332.813,0.2539460533645293,2021,Hidráulica,10,País Vasco
2532,18915.412,0.2317233022608933,2021,Hidráulica,10,País Vasco
2533,12108.089,0.2025711829285478,2021,Hidráulica,10,País Vasco
2534,10345.409,0.1519910704185209,2021,Hidráulica,10,País Vasco
2535,26706.254,0.2725506150973408,2021,Hidráulica,10,País Vasco
2536,88060.533,0.5459152590531076,2021,Hidráulica,10,País Vasco
2537,21884.058,0.1953223770598885,2020,Eólica,10,País Vasco
2538,30459.063,0.2586348134934289,2021,Eólica,10,País Vasco
2539,32427.253,0.2933481653611341,2021,Eólica,10,País Vasco
2540,31452.504,0.3363539415958202,2021,Eólica,10,País Vasco
2541,18112.192,0.2494510880935057,2021,Eólica,10,País Vasco
2542,17035.913,0.2083029317222273,2021,Eólica,10,País Vasco
2543,18365.706,0.2186255772247783,2021,Eólica,10,País Vasco
2544,17284.923,0.2117489926672105,2021,Eólica,10,País Vasco
2545,17536.746,0.2933938941097541,2021,Eólica,10,País Vasco
2546,24124.498,0.3544285464527759,2021,Eólica,10,País Vasco
2547,33371.928,0.3405771361039317,2021,Eólica,10,País Vasco
2548,36335.059,0.2252525901324598,2021,Eólica,10,País Vasco
2549,2176.267,0.019423894944758,2020,Solar fotovoltaica,10,País Vasco
2550,3091.262,0.0262486068868672,2021,Solar fotovoltaica,10,País Vasco
2551,5576.44,0.0504464082494574,2021,Solar fotovoltaica,10,País Vasco
2552,6496.627,0.069475107563068,2021,Solar fotovoltaica,10,País Vasco
2553,7953.879,0.1095452041980388,2021,Solar fotovoltaica,10,País Vasco
2554,7684.391,0.0939592244806543,2021,Solar fotovoltaica,10,País Vasco
2555,8318.117,0.0990189612394014,2021,Solar fotovoltaica,10,País Vasco
2556,8018.942,0.0982360691312762,2021,Solar fotovoltaica,10,País Vasco
2557,5305.589,0.0887637545332455,2021,Solar fotovoltaica,10,País Vasco
2558,5030.212,0.0739020860665913,2021,Solar fotovoltaica,10,País Vasco
2559,1994.528,0.0203551510155212,2021,Solar fotovoltaica,10,País Vasco
2560,1808.493,0.011211423448808,2021,Solar fotovoltaica,10,País Vasco
2561,5057.331,0.045138333690153,2020,Otras renovables,10,País Vasco
2562,4959.869,0.0421153728125792,2021,Otras renovables,10,País Vasco
2563,5775.072,0.0522433021393596,2021,Otras renovables,10,País Vasco
2564,5698.379,0.0609386215277756,2021,Otras renovables,10,País Vasco
2565,5090.09,0.0701035241341231,2021,Otras renovables,10,País Vasco
2566,5027.589,0.0614737541917724,2021,Otras renovables,10,País Vasco
2567,4871.619,0.0579918090757958,2021,Otras renovables,10,País Vasco
2568,3813.096,0.0467123421344353,2021,Otras renovables,10,País Vasco
2569,4596.96,0.0769082243345929,2021,Otras renovables,10,País Vasco
2570,5323.185,0.078206341207565,2021,Otras renovables,10,País Vasco
2571,4476.975,0.0456897582875313,2021,Otras renovables,10,País Vasco
2572,1684.98,0.0104457270682123,2021,Otras renovables,10,País Vasco
2573,17201.47,0.1535287472425982,2020,Residuos renovables,10,País Vasco
2574,24854.083,0.2110416568380715,2021,Residuos renovables,10,País Vasco
2575,30399.769,0.2750068426564618,2021,Residuos renovables,10,País Vasco
2576,30550.8395,0.3267115166692698,2021,Residuos renovables,10,País Vasco
2577,23579.221,0.3247460238300941,2021,Residuos renovables,10,País Vasco
2578,31483.287,0.3849550641842493,2021,Residuos renovables,10,País Vasco
2579,31117.0395,0.3704175990954951,2021,Residuos renovables,10,País Vasco
2580,33596.9315,0.4115792938061845,2021,Residuos renovables,10,País Vasco
2581,20224.637,0.3383629440938596,2021,Residuos renovables,10,País Vasco
2582,23242.596,0.3414719558545468,2021,Residuos renovables,10,País Vasco
2583,31436.7165,0.3208273394956748,2021,Residuos renovables,10,País Vasco
2584,33418.998,0.2071750002974123,2021,Residuos renovables,10,País Vasco
2585,171819.515,0.5210083441168245,2018,Hidráulica,11,Principado de Asturias
2586,261289.653,0.7572128247059633,2019,Hidráulica,11,Principado de Asturias
2587,141990.993,0.4935143427058984,2019,Hidráulica,11,Principado de Asturias
